filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
containment,1000,381,5.7e-05,[0,0.001),8,255,236,0.92549,236,0,0,0,10,1,1,1,6,236,0,0,0,10,1,1,1,6
containment,1000,382,0.0005882,[0,0.001),8,2642,1127,0.426571,1127,0,0,11,18,147,297,541,501,413,0,0,4,8,42,105,236,192
containment,1000,383,0.0028222,[0.001,0.01),8,4622,2724,0.589355,2724,0,0,0,189,640,624,120,325,731,0,0,0,14,90,115,20,30
containment,1000,384,0.0053802,[0.001,0.01),8,8031,3115,0.387872,3115,0,0,0,620,1545,867,1375,509,519,0,0,0,30,135,106,193,17
containment,1000,385,0.0028222,[0.001,0.01),8,4560,2671,0.585746,2671,0,0,0,188,654,594,126,327,753,0,0,0,22,71,100,25,29
containment,1000,386,0.0002422,[0,0.001),8,1160,677,0.583621,677,0,0,0,96,123,86,131,47,575,0,0,0,85,109,76,113,42
containment,1000,387,0.0022794,[0.001,0.01),8,4201,2822,0.671745,2822,0,0,0,349,675,126,12,217,745,0,0,0,59,131,36,7,22
containment,1000,388,0.0029398,[0.001,0.01),8,7620,3028,0.397375,3028,0,0,1,696,1105,932,1355,503,401,0,0,0,53,108,114,299,25
containment,1000,389,3.76e-05,[0,0.001),8,159,123,0.773585,123,0,0,0,10,10,3,0,13,123,0,0,0,10,10,3,0,13
containment,1000,390,0.0191118,[0.01,0.1),8,14233,998,0.0701187,998,0,0,551,2477,3567,2534,3558,548,35,0,0,15,84,164,186,500,16
containment,1000,391,2.82e-05,[0,0.001),8,109,73,0.669725,73,0,0,0,13,5,2,1,15,73,0,0,0,13,5,2,1,15
containment,1000,392,0.0025746,[0.001,0.01),8,6034,3058,0.506795,3058,0,0,112,1130,859,337,37,501,494,0,0,2,137,227,95,16,29
containment,1000,393,0.000114,[0,0.001),8,552,496,0.898551,496,0,0,0,8,12,0,0,36,496,0,0,0,8,12,0,0,36
containment,1000,394,0.0001638,[0,0.001),8,798,422,0.528822,422,0,0,40,110,29,2,18,177,422,0,0,40,110,29,2,18,177
containment,1000,395,0.0005032,[0,0.001),8,2154,1593,0.739554,1593,0,0,0,94,226,85,23,133,776,0,0,0,25,86,45,13,55
containment,1000,396,0.000183,[0,0.001),8,900,286,0.317778,286,0,0,97,100,54,20,29,314,286,0,0,97,100,54,20,29,314
containment,1000,397,0.0052288,[0.001,0.01),8,8525,3783,0.443754,3783,0,0,611,1721,1177,508,221,504,443,0,0,27,149,198,110,59,14
containment,1000,398,0.0004014,[0,0.001),8,1805,1337,0.74072,1337,0,0,2,114,125,77,49,101,744,0,0,1,57,65,44,32,57
containment,1000,399,0.0002446,[0,0.001),8,1155,963,0.833766,963,0,0,0,6,23,14,40,109,844,0,0,0,4,17,12,33,90
containment,1000,400,0.0202682,[0.01,0.1),8,6848,2986,0.43604,2986,0,0,12,660,795,475,1353,567,430,0,0,0,27,94,82,319,48
containment,1000,401,3.2e-06,[0,0.001),8,16,3,0.1875,3,0,0,0,1,0,0,0,12,3,0,0,0,1,0,0,0,12
containment,1000,402,0.0022622,[0.001,0.01),8,6833,2724,0.398654,2724,0,0,203,877,1084,707,734,504,423,0,0,19,93,161,115,158,31
containment,1000,403,0.0073414,[0.001,0.01),8,6962,3574,0.513358,3574,0,0,0,74,626,728,1446,514,732,0,0,0,3,40,44,159,22
containment,1000,404,0.000508,[0,0.001),8,2254,1323,0.586957,1323,0,0,0,166,405,199,10,151,589,0,0,0,65,180,103,8,55
containment,1000,405,0.0736418,[0.01,0.1),8,10748,3018,0.280796,3018,0,0,90,897,2020,1499,2505,719,243,0,0,0,32,147,163,342,73
containment,1000,406,0.0067234,[0.001,0.01),8,7231,3897,0.53893,3897,0,0,148,1009,935,243,494,505,573,0,0,13,102,140,45,114,13
containment,1000,407,0.0001196,[0,0.001),8,582,216,0.371134,216,0,0,0,51,108,76,52,79,216,0,0,0,51,108,76,52,79
containment,1000,408,0.0030304,[0.001,0.01),8,9599,880,0.0916762,880,0,0,1604,2783,2188,701,938,505,41,0,0,75,207,247,155,269,6
containment,1000,409,0.0004472,[0,0.001),8,2119,810,0.382256,810,0,0,0,70,211,237,291,500,398,0,0,0,30,103,117,144,208
containment,1000,410,0.010319,[0.01,0.1),8,6796,3545,0.52163,3545,0,0,27,1106,1054,455,105,504,694,0,0,2,72,106,91,32,3
containment,1000,411,0.001027,[0.001,0.01),8,4241,1897,0.4473,1897,0,0,1,538,805,484,12,504,462,0,0,0,103,184,154,6,91
containment,1000,412,8.72e-05,[0,0.001),8,436,56,0.12844,56,0,0,27,30,22,14,6,281,56,0,0,27,30,22,14,6,281
containment,1000,413,0.001775,[0.001,0.01),8,5860,2754,0.469966,2754,0,0,25,889,812,400,478,502,518,0,0,1,125,126,76,96,58
containment,1000,414,0.0468046,[0.01,0.1),8,8451,3437,0.406697,3437,0,0,0,211,764,943,2423,673,399,0,0,0,6,50,111,386,48
containment,1000,415,0.0004072,[0,0.001),8,1854,1356,0.731392,1356,0,0,17,221,67,34,12,147,724,0,0,9,130,42,19,6,70
containment,1000,416,0.000379,[0,0.001),8,1809,905,0.500276,905,0,0,0,215,258,166,137,128,503,0,0,0,106,131,104,82,74
containment,1000,417,0.0002038,[0,0.001),8,969,657,0.678019,657,0,0,8,89,86,15,5,109,657,0,0,8,89,86,15,5,109
containment,1000,418,0.0059474,[0.001,0.01),8,10653,2727,0.255984,2727,0,0,184,1631,2276,1463,1865,507,210,0,0,7,76,201,155,338,13
containment,1000,419,0.0011672,[0.001,0.01),8,4208,2770,0.65827,2770,0,0,416,431,97,27,26,441,608,0,0,85,168,35,16,9,79
containment,1000,420,0.0292168,[0.01,0.1),8,8991,4087,0.454566,4087,0,0,109,1092,1723,780,657,543,492,0,0,2,84,170,118,105,29
containment,1000,421,0.0020334,[0.001,0.01),8,7031,2293,0.326127,2293,0,0,63,973,1413,931,856,502,286,0,0,0,83,162,187,259,23
containment,1000,422,6.88e-05,[0,0.001),8,308,146,0.474026,146,0,0,60,9,6,0,5,82,146,0,0,60,9,6,0,5,82
containment,1000,423,0.0076246,[0.001,0.01),8,9928,2824,0.284448,2824,0,0,112,1410,1901,1065,2104,512,268,0,0,1,84,162,133,332,20
containment,1000,424,0.00459,[0.001,0.01),8,6706,3937,0.587086,3937,0,0,17,715,1073,339,120,505,655,0,0,1,77,130,74,33,30
containment,1000,425,0.0019856,[0.001,0.01),8,6875,2187,0.318109,2187,0,0,310,1193,1349,663,671,502,279,0,0,25,128,178,142,217,31
containment,1000,426,0.0001672,[0,0.001),8,825,266,0.322424,266,0,0,0,46,115,63,63,272,266,0,0,0,46,115,63,63,272
containment,1000,427,4.6e-06,[0,0.001),8,23,21,0.913043,21,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,2
containment,1000,428,0.000145,[0,0.001),8,685,300,0.437956,300,0,0,0,34,68,47,29,207,300,0,0,0,34,68,47,29,207
containment,1000,429,0.0025236,[0.001,0.01),8,3739,3107,0.830971,3107,0,0,0,81,267,40,166,78,887,0,0,0,8,50,7,39,9
containment,1000,430,0.0067234,[0.001,0.01),8,6728,3729,0.554251,3729,0,0,119,893,809,232,437,509,570,0,0,7,104,140,50,119,10
containment,1000,431,0.000925,[0,0.001),8,3790,1462,0.385752,1462,0,0,7,143,406,448,824,500,394,0,0,1,29,95,127,249,105
containment,1000,432,2.56e-05,[0,0.001),8,111,75,0.675676,75,0,0,0,14,5,0,0,17,75,0,0,0,14,5,0,0,17
containment,1000,433,0.0276932,[0.01,0.1),8,11644,2240,0.192374,2240,0,0,75,1057,2279,1887,3512,594,205,0,0,1,44,133,118,459,40
containment,1000,434,0.0004542,[0,0.001),8,2050,465,0.226829,465,0,0,72,453,371,138,50,501,215,0,0,34,211,203,80,34,223
containment,1000,435,0.0012934,[0.001,0.01),8,4214,2438,0.578548,2438,0,0,0,81,165,333,697,500,656,0,0,0,8,25,49,174,88
containment,1000,436,0.00049,[0,0.001),8,2037,1571,0.771232,1571,0,0,313,54,13,3,17,66,814,0,0,110,31,6,3,10,26
containment,1000,437,0.20271,[0.1,0.5),8,10990,2962,0.269518,2962,0,0,24,642,1528,1821,2773,1240,138,0,0,0,10,60,137,455,200
containment,1000,438,5.2e-06,[0,0.001),8,26,16,0.615385,16,0,0,0,0,3,1,0,6,16,0,0,0,0,3,1,0,6
containment,1000,439,0.0027536,[0.001,0.01),8,6914,3234,0.467747,3234,0,0,125,1280,1078,466,231,500,440,0,0,7,157,222,93,41,40
containment,1000,440,0.000461,[0,0.001),8,2185,1016,0.464989,1016,0,0,36,387,213,136,124,273,455,0,0,18,161,96,70,66,134
containment,1000,441,0.0005784,[0,0.001),8,2416,1826,0.755795,1826,0,0,25,214,126,20,7,198,745,0,0,5,82,67,10,2,89
containment,1000,442,9.94e-05,[0,0.001),8,477,329,0.689727,329,0,0,0,7,30,7,30,74,329,0,0,0,7,30,7,30,74
containment,1000,443,2.4e-06,[0,0.001),8,12,5,0.416667,5,0,0,0,3,0,0,0,4,5,0,0,0,3,0,0,0,4
containment,1000,444,0.004581,[0.001,0.01),8,7067,2826,0.399887,2826,0,0,355,1241,588,400,1154,503,412,0,0,18,147,91,58,255,19
containment,1000,445,0.0180068,[0.01,0.1),8,7581,3686,0.486216,3686,0,0,0,405,1510,569,873,538,540,0,0,0,21,192,93,136,18
containment,1000,446,0.0040804,[0.001,0.01),8,8907,3339,0.374874,3339,0,0,439,2064,1394,402,764,505,316,0,0,12,180,211,66,186,29
containment,1000,447,1.54e-05,[0,0.001),8,74,37,0.5,37,0,0,0,3,6,1,0,27,37,0,0,0,3,6,1,0,27
containment,1000,448,3.62e-05,[0,0.001),8,178,79,0.44382,79,0,0,2,21,7,0,0,69,79,0,0,2,21,7,0,0,69
containment,1000,449,2e-06,[0,0.001),8,10,3,0.3,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7
containment,1000,450,0.0220968,[0.01,0.1),8,7820,4517,0.577621,4517,0,0,0,167,1139,590,870,537,724,0,0,0,6,97,46,112,15
containment,1000,451,0.000293,[0,0.001),8,1418,743,0.523977,743,0,0,0,191,172,70,11,231,502,0,0,0,134,138,55,7,164
containment,1000,452,1.72e-05,[0,0.001),8,86,53,0.616279,53,0,0,9,4,1,3,2,14,53,0,0,9,4,1,3,2,14
containment,1000,453,7.4e-06,[0,0.001),8,37,15,0.405405,15,0,0,0,1,4,1,0,16,15,0,0,0,1,4,1,0,16
containment,1000,454,0.051528,[0.01,0.1),8,12343,1578,0.127846,1578,0,0,92,1164,2414,2774,3647,674,109,0,0,1,40,143,192,456,59
containment,1000,455,0.0292168,[0.01,0.1),8,9961,4707,0.472543,4707,0,0,149,1167,1807,836,738,557,497,0,0,5,77,165,117,121,18
containment,1000,456,0.0001024,[0,0.001),8,505,264,0.522772,264,0,0,62,40,21,3,4,111,264,0,0,62,40,21,3,4,111
containment,1000,457,0.0044916,[0.001,0.01),8,9398,3061,0.325708,3061,0,0,43,1324,2264,869,1332,505,323,0,0,1,59,202,133,268,14
containment,1000,458,0.0973284,[0.01,0.1),8,11704,3941,0.336722,3941,0,0,71,729,1754,1624,2784,801,306,0,0,0,23,98,175,330,68
containment,1000,459,0.0003912,[0,0.001),8,1805,1403,0.777285,1403,0,0,18,114,78,58,35,99,801,0,0,9,56,32,29,21,52
containment,1000,460,0.000204,[0,0.001),8,1003,552,0.550349,552,0,0,0,60,126,59,54,152,552,0,0,0,60,124,58,54,152
containment,1000,461,0.0468046,[0.01,0.1),8,12054,3518,0.291853,3518,0,0,0,276,1628,2028,3962,642,432,0,0,0,5,78,139,309,37
containment,1000,462,0.000176,[0,0.001),8,800,650,0.8125,650,0,0,0,15,25,21,29,60,650,0,0,0,15,25,21,29,60
containment,1000,463,0.0002972,[0,0.001),8,1431,707,0.49406,707,0,0,0,95,272,165,95,97,491,0,0,0,69,204,105,71,60
containment,1000,464,0.0126152,[0.01,0.1),8,12027,3191,0.26532,3191,0,0,237,1803,2631,1011,2633,521,245,0,0,7,79,193,119,346,11
containment,1000,465,2.96e-05,[0,0.001),8,148,82,0.554054,82,0,0,0,1,17,3,1,44,82,0,0,0,1,17,3,1,44
containment,1000,466,0.00177,[0.001,0.01),8,5821,2278,0.391342,2278,0,0,20,816,705,259,1241,502,347,0,0,1,108,120,45,307,72
containment,1000,467,0.0029264,[0.001,0.01),8,7671,3149,0.410507,3149,0,0,1249,1286,658,156,672,501,354,0,0,93,173,124,57,175,24
containment,1000,468,6.92e-05,[0,0.001),8,312,236,0.75641,236,0,0,0,3,15,1,1,56,236,0,0,0,3,15,1,1,56
containment,1000,469,0.0002264,[0,0.001),8,1091,541,0.495875,541,0,0,21,181,96,33,22,197,500,0,0,19,157,91,29,21,183
containment,1000,470,0.0220968,[0.01,0.1),8,7317,4062,0.555146,4062,0,0,0,120,1248,539,792,556,694,0,0,0,5,128,43,109,21
containment,1000,471,0.125511,[0.1,0.5),8,15206,1978,0.13008,1978,0,0,15,1244,2966,3914,4333,756,109,0,0,0,29,148,261,423,30
containment,1000,472,0.0004634,[0,0.001),8,2031,1565,0.770556,1565,0,0,193,62,27,7,37,140,799,0,0,87,21,13,4,21,55
containment,1000,473,0.0044916,[0.001,0.01),8,8701,3122,0.358809,3122,0,0,52,1171,1823,744,1286,503,356,0,0,6,74,197,101,245,21
containment,1000,474,0.0202682,[0.01,0.1),8,10668,4012,0.376078,4012,0,0,2,925,1499,909,2758,563,463,0,0,1,23,117,87,285,24
containment,1000,475,5.7e-05,[0,0.001),8,281,100,0.355872,100,0,0,5,38,20,3,0,115,100,0,0,5,38,20,3,0,115
containment,1000,476,0.029835,[0.01,0.1),8,6144,3635,0.591634,3635,0,0,11,63,327,402,1119,587,700,0,0,0,3,17,38,199,43
containment,1000,477,0.0009682,[0,0.001),8,3301,2049,0.620721,2049,0,0,0,15,124,302,665,146,691,0,0,0,3,22,73,172,39
containment,1000,478,1.46e-05,[0,0.001),8,73,24,0.328767,24,0,0,0,3,2,0,0,44,24,0,0,0,3,2,0,0,44
containment,1000,479,1.18e-05,[0,0.001),8,58,49,0.844828,49,0,0,0,2,1,0,0,6,49,0,0,0,2,1,0,0,6
containment,1000,480,3.8e-06,[0,0.001),8,19,10,0.526316,10,0,0,0,0,2,0,0,7,10,0,0,0,0,2,0,0,7
containment,1000,481,0.0008114,[0,0.001),8,3190,1778,0.557367,1778,0,0,0,508,455,177,170,102,609,0,0,0,111,138,62,59,21
containment,1000,482,0.0001544,[0,0.001),8,723,493,0.681881,493,0,0,0,16,31,20,15,148,493,0,0,0,16,31,20,15,148
containment,1000,483,0.0609366,[0.01,0.1),8,7974,3146,0.394532,3146,0,0,56,603,953,812,1726,678,322,0,0,0,27,85,147,329,90
containment,1000,484,0.0014324,[0.001,0.01),8,4924,2207,0.448213,2207,0,0,16,662,453,159,1039,388,459,0,0,1,108,89,32,248,63
containment,1000,485,0.0008532,[0,0.001),8,3456,1945,0.562789,1945,0,0,19,288,361,84,443,316,595,0,0,3,69,113,34,121,65
containment,1000,486,3.4e-05,[0,0.001),8,158,77,0.487342,77,0,0,0,12,30,7,1,31,77,0,0,0,12,30,7,1,31
containment,1000,487,0.0092874,[0.001,0.01),8,12441,2663,0.21405,2663,0,0,377,1713,2503,1819,2839,527,191,0,0,9,83,150,175,375,17
containment,1000,488,0.001017,[0.001,0.01),8,3280,2654,0.809146,2654,0,0,0,129,257,71,7,162,845,0,0,0,35,55,26,4,35
containment,1000,489,0.0003534,[0,0.001),8,1667,867,0.520096,867,0,0,6,69,81,101,126,417,549,0,0,3,39,45,56,68,240
containment,1000,490,0.0002468,[0,0.001),8,1208,317,0.262417,317,0,0,66,192,103,23,7,500,260,0,0,50,158,91,20,7,414
containment,1000,491,0.0013082,[0.001,0.01),8,4906,1929,0.393192,1929,0,0,9,295,835,408,928,502,388,0,0,0,33,156,105,236,82
containment,1000,492,9.4e-06,[0,0.001),8,47,31,0.659574,31,0,0,0,2,0,1,0,13,31,0,0,0,2,0,1,0,13
containment,1000,493,0.051528,[0.01,0.1),8,10473,2287,0.218371,2287,0,0,137,1360,2155,1666,2275,593,49,0,0,0,28,134,235,502,52
containment,1000,494,0.00616,[0.001,0.01),8,8335,3407,0.408758,3407,0,0,17,388,1254,990,1769,510,579,0,0,0,25,88,81,200,27
containment,1000,495,0.0007486,[0,0.001),8,3041,1988,0.653732,1988,0,0,114,399,124,68,11,337,652,0,0,31,140,51,28,4,94
containment,1000,496,0.0003274,[0,0.001),8,1532,733,0.47846,733,0,0,2,220,297,44,9,227,462,0,0,1,139,210,29,5,154
containment,1000,497,0.0008628,[0,0.001),8,3788,1519,0.401003,1519,0,0,341,599,363,365,101,500,351,0,0,70,131,123,168,45,112
containment,1000,498,0.001385,[0.001,0.01),8,4513,2093,0.463771,2093,0,0,6,162,469,531,749,503,511,0,0,1,25,75,111,197,80
containment,1000,499,0.0973284,[0.01,0.1),8,10624,3653,0.343844,3653,0,0,84,481,1228,1409,2936,833,315,0,0,1,11,80,130,374,89
containment,1000,500,0.0153422,[0.01,0.1),8,8755,3877,0.442833,3877,0,0,11,500,980,1141,1706,540,583,0,0,0,36,64,93,211,13
containment,1000,501,0.0001586,[0,0.001),8,779,283,0.363286,283,0,0,6,73,106,62,85,164,283,0,0,6,73,106,62,85,164
containment,1000,502,2.2e-06,[0,0.001),8,11,5,0.454545,5,0,0,0,0,3,0,0,3,5,0,0,0,0,3,0,0,3
containment,1000,503,0.0061076,[0.001,0.01),8,10735,2845,0.265021,2845,0,0,299,2336,2571,928,1251,505,251,0,0,4,116,209,153,263,4
containment,1000,504,0.0123846,[0.01,0.1),8,8560,3874,0.45257,3874,0,0,30,781,1582,655,1124,514,431,0,0,1,65,185,105,207,6
containment,1000,505,4.4e-06,[0,0.001),8,22,14,0.636364,14,0,0,0,0,4,0,0,4,14,0,0,0,0,4,0,0,4
containment,1000,506,0.0110346,[0.01,0.1),8,11633,3135,0.269492,3135,0,0,126,1107,2049,1700,2950,566,269,0,0,2,60,116,150,346,57
containment,1000,507,0.0973284,[0.01,0.1),8,9152,3169,0.346263,3169,0,0,71,527,1198,1205,2269,713,291,0,0,2,27,102,163,347,68
containment,1000,508,0.033688,[0.01,0.1),8,9201,4701,0.510923,4701,0,0,0,136,955,837,2002,570,648,0,0,0,4,63,55,215,15
containment,1000,509,0.0007568,[0,0.001),8,3497,1195,0.341721,1195,0,0,77,407,646,333,339,500,308,0,0,14,101,192,134,127,124
containment,1000,510,0.0007486,[0,0.001),8,3018,1981,0.656395,1981,0,0,121,385,114,67,12,338,658,0,0,32,141,49,34,5,81
containment,1000,511,0.0468046,[0.01,0.1),8,4894,2209,0.451369,2209,0,0,0,145,416,428,1132,564,489,0,0,0,5,59,74,332,41
containment,1000,512,0.0002628,[0,0.001),8,1253,580,0.462889,580,0,0,0,63,115,44,186,265,479,0,0,0,47,95,37,139,203
containment,1000,513,0.0073542,[0.001,0.01),8,10735,3311,0.30843,3311,0,0,860,2146,1450,413,2052,503,215,0,0,34,144,145,65,394,3
containment,1000,514,0.004581,[0.001,0.01),8,7356,2901,0.394372,2901,0,0,416,1393,607,420,1116,503,419,0,0,10,138,101,69,238,25
containment,1000,515,0.0006798,[0,0.001),8,3041,1532,0.503782,1532,0,0,2,373,316,154,313,351,509,0,0,0,119,86,54,122,110
containment,1000,516,0.0973284,[0.01,0.1),8,13648,3890,0.285023,3890,0,0,10,488,1789,2055,4224,1192,298,0,0,1,18,75,154,342,112
containment,1000,517,0.02509,[0.01,0.1),8,10905,3020,0.276937,3020,0,0,311,1551,2224,1518,1731,550,211,0,0,6,81,171,185,317,29
containment,1000,518,7.64e-05,[0,0.001),8,374,153,0.409091,153,0,0,3,49,32,20,23,94,153,0,0,3,49,32,20,23,94
containment,1000,519,0.010319,[0.01,0.1),8,6822,3674,0.538552,3674,0,0,16,1097,977,439,105,514,672,0,0,1,87,128,83,22,7
containment,1000,520,0.051528,[0.01,0.1),8,13539,1884,0.139154,1884,0,0,80,1408,2807,2934,3751,675,66,0,0,0,49,121,234,457,73
containment,1000,521,4e-06,[0,0.001),8,20,11,0.55,11,0,0,1,0,0,0,0,8,11,0,0,1,0,0,0,0,8
containment,1000,522,0.0153422,[0.01,0.1),8,9602,3127,0.325661,3127,0,0,19,616,1522,1766,2012,540,529,0,0,0,12,74,165,201,19
containment,1000,523,0.0077194,[0.001,0.01),8,6452,3703,0.573931,3703,0,0,81,854,739,185,383,507,617,0,0,3,92,118,46,114,10
containment,1000,524,0.0001884,[0,0.001),8,915,819,0.895082,819,0,0,0,18,24,6,1,47,819,0,0,0,18,24,6,1,47
containment,1000,525,0.0008584,[0,0.001),8,3204,1831,0.571473,1831,0,0,0,28,84,301,459,501,631,0,0,0,5,16,98,130,120
containment,1000,526,9.26e-05,[0,0.001),8,436,158,0.362385,158,0,0,0,19,43,22,4,190,158,0,0,0,19,43,22,4,190
containment,1000,527,0.0468046,[0.01,0.1),8,6858,2857,0.416594,2857,0,0,0,196,628,723,1841,613,404,0,0,0,9,66,107,365,49
containment,1000,528,0.0067464,[0.001,0.01),8,9872,3169,0.321009,3169,0,0,17,725,1756,1497,2183,525,335,0,0,0,44,119,147,303,52
containment,1000,529,0.014183,[0.01,0.1),8,10719,3153,0.294151,3153,0,0,58,989,2070,1097,2815,537,328,0,0,1,52,151,109,340,19
containment,1000,530,8.6e-05,[0,0.001),8,415,262,0.631325,262,0,0,0,37,54,13,14,35,262,0,0,0,37,54,13,14,35
containment,1000,531,0.0973284,[0.01,0.1),8,7638,2658,0.347997,2658,0,0,46,404,938,964,1947,681,313,0,0,1,20,85,131,391,59
containment,1000,532,0.0973284,[0.01,0.1),8,5569,1835,0.329503,1835,0,0,73,288,740,688,1312,633,366,0,0,0,26,84,138,336,50
containment,1000,533,0.0736418,[0.01,0.1),8,7195,2726,0.378874,2726,0,0,158,746,1228,759,1009,569,190,0,0,1,60,168,186,348,47
containment,1000,534,0.0096594,[0.001,0.01),8,8085,3641,0.45034,3641,0,0,85,1037,1496,491,822,513,436,0,0,4,80,203,105,164,8
containment,1000,535,7.34e-05,[0,0.001),8,359,112,0.311978,112,0,0,30,21,10,0,1,185,112,0,0,30,21,10,0,1,185
containment,1000,536,0.0019432,[0.001,0.01),8,5428,2768,0.509948,2768,0,0,9,854,942,321,31,503,473,0,0,1,145,247,80,13,41
containment,1000,537,0.0001518,[0,0.001),8,757,251,0.331572,251,0,0,25,117,63,98,66,137,251,0,0,25,117,63,98,66,137
containment,1000,538,0.0005676,[0,0.001),8,2274,2086,0.917326,2086,0,0,0,4,11,12,35,126,929,0,0,0,0,5,11,14,41
containment,1000,539,0.0008864,[0,0.001),8,3534,1915,0.541879,1915,0,0,1,122,528,265,447,256,602,0,0,0,25,124,63,118,68
containment,1000,540,0.002422,[0.001,0.01),8,6118,3184,0.520432,3184,0,0,150,1164,755,332,32,501,484,0,0,9,183,179,89,13,43
containment,1000,541,0.029835,[0.01,0.1),8,8528,4621,0.541862,4621,0,0,11,169,626,711,1780,610,632,0,0,0,8,33,56,229,42
containment,1000,542,7.8e-05,[0,0.001),8,390,78,0.2,78,0,0,7,30,23,5,2,245,78,0,0,7,30,23,5,2,245
containment,1000,543,0.0099526,[0.001,0.01),8,8760,3953,0.451256,3953,0,0,15,512,1218,1143,1409,510,549,0,0,1,37,116,111,179,7
containment,1000,544,4.36e-05,[0,0.001),8,213,73,0.342723,73,0,0,0,23,28,5,0,84,73,0,0,0,23,28,5,0,84
containment,1000,545,0.0468046,[0.01,0.1),8,5253,2326,0.442795,2326,0,0,0,201,484,513,1184,545,454,0,0,0,8,66,126,316,30
containment,1000,546,0.0030668,[0.001,0.01),8,8632,2132,0.246988,2132,0,0,123,1815,2128,1310,623,501,214,0,0,6,131,265,214,164,6
containment,1000,547,0.0121746,[0.01,0.1),8,5057,2542,0.50267,2542,0,0,154,736,554,287,269,515,496,0,0,8,136,176,80,93,11
containment,1000,548,0.0609366,[0.01,0.1),8,8330,3278,0.393517,3278,0,0,47,573,1027,866,1817,722,371,0,0,0,17,81,118,280,133
containment,1000,549,0.0001296,[0,0.001),8,600,515,0.858333,515,0,0,0,24,24,7,2,28,515,0,0,0,24,24,7,2,28
containment,1000,550,2.88e-05,[0,0.001),8,143,74,0.517483,74,0,0,0,2,1,0,0,66,74,0,0,0,2,1,0,0,66
containment,1000,551,0.0003668,[0,0.001),8,1729,1130,0.653557,1130,0,0,2,162,205,17,16,197,657,0,0,0,98,127,12,9,97
containment,1000,552,0.0005226,[0,0.001),8,2381,1325,0.556489,1325,0,0,21,292,234,53,167,289,568,0,0,11,101,100,24,81,115
containment,1000,553,0.0025236,[0.001,0.01),8,3904,3243,0.830686,3243,0,0,0,94,257,42,190,78,878,0,0,0,13,46,13,38,12
containment,1000,554,5.6e-06,[0,0.001),8,28,2,0.0714286,2,0,0,0,1,0,0,0,25,2,0,0,0,1,0,0,0,25
containment,1000,555,0.0126152,[0.01,0.1),8,11323,3178,0.280668,3178,0,0,164,1779,2310,824,2534,534,214,0,0,3,80,200,106,386,11
containment,1000,556,0.001376,[0.001,0.01),8,4823,2280,0.472735,2280,0,0,150,904,567,338,167,417,496,0,0,19,172,121,86,50,56
containment,1000,557,0.0004582,[0,0.001),8,2125,722,0.339765,722,0,0,143,376,240,74,70,500,319,0,0,57,181,137,32,43,231
containment,1000,558,0.002201,[0.001,0.01),8,4812,2665,0.553824,2665,0,0,0,626,961,234,96,230,694,0,0,0,58,157,47,24,20
containment,1000,559,0.0004684,[0,0.001),8,2135,1186,0.555504,1186,0,0,7,264,153,30,62,433,566,0,0,3,125,77,19,31,179
containment,1000,560,0.0073414,[0.001,0.01),8,6345,3396,0.535225,3396,0,0,0,61,554,640,1179,515,734,0,0,0,1,36,53,146,30
containment,1000,561,0.0973284,[0.01,0.1),8,13465,3645,0.270702,3645,0,0,42,889,2134,2092,3875,788,286,0,0,2,35,113,178,351,35
containment,1000,562,0.0004242,[0,0.001),8,2009,872,0.434047,872,0,0,1,99,324,189,200,324,443,0,0,0,38,160,113,100,146
containment,1000,563,0.0040086,[0.001,0.01),8,6925,3173,0.458195,3173,0,0,73,1053,1259,572,288,507,488,0,0,5,120,231,93,46,17
containment,1000,564,0.0006338,[0,0.001),8,2733,1274,0.466154,1274,0,0,37,373,397,130,20,502,415,0,0,11,138,162,70,11,193
containment,1000,565,0.0187024,[0.01,0.1),8,3752,1552,0.413646,1552,0,0,100,455,571,267,284,523,484,0,0,2,72,196,81,140,25
containment,1000,566,7.38e-05,[0,0.001),8,335,250,0.746269,250,0,0,0,13,41,14,0,17,250,0,0,0,13,41,14,0,17
containment,1000,567,0.001613,[0.001,0.01),8,4183,2512,0.600526,2512,0,0,0,181,553,82,746,109,687,0,0,0,29,102,21,145,16
containment,1000,568,0.0009788,[0,0.001),8,3360,2384,0.709524,2384,0,0,0,53,538,167,28,190,766,0,0,0,11,126,51,8,38
containment,1000,569,0.0004048,[0,0.001),8,1904,1045,0.548845,1045,0,0,0,292,258,42,156,111,561,0,0,0,150,128,18,83,60
containment,1000,570,6.28e-05,[0,0.001),8,314,92,0.292994,92,0,0,24,19,18,4,5,152,92,0,0,24,19,18,4,5,152
containment,1000,571,0.0187024,[0.01,0.1),8,11640,3961,0.340292,3961,0,0,650,2226,2080,1054,1149,520,307,0,0,26,151,180,119,213,4
