filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
containment,1000,372,0.0360648,[0.01,0.1),8,10158,4218,0.415239,4218,0,0,4,1533,2224,1013,585,581,220,0,0,0,108,253,219,160,40
containment,1000,373,0.722501,[0.5,1.0],8,15758,1742,0.110547,1742,0,0,2,627,2893,3034,3957,3503,50,0,0,0,9,59,124,311,447
containment,1000,374,0.0721757,[0.01,0.1),8,11022,4434,0.402286,4434,0,0,23,1545,2447,1195,708,670,218,0,0,0,74,254,194,193,67
containment,1000,375,9.49575e-05,[0,0.001),8,95,26,0.273684,26,0,0,0,4,7,0,0,58,26,0,0,0,4,7,0,0,58
containment,1000,376,0.0264961,[0.01,0.1),8,9157,3858,0.421317,3858,0,0,7,1244,2014,864,602,568,256,0,0,0,77,273,164,183,47
containment,1000,377,0.0252507,[0.01,0.1),8,8271,3950,0.477572,3950,0,0,35,1370,1512,599,231,574,318,0,0,1,135,273,149,76,48
containment,1000,378,0.361036,[0.1,0.5),8,14097,3185,0.225935,3185,0,0,3,1373,3301,2315,2381,1539,89,0,0,0,28,122,186,346,229
containment,1000,379,0.0116068,[0.01,0.1),8,6405,2924,0.456518,2924,0,0,20,1203,1083,491,170,514,288,0,0,1,163,264,160,68,56
containment,1000,380,0.722501,[0.5,1.0],8,12775,3416,0.267397,3416,0,0,0,887,2604,1787,2094,1987,97,0,0,0,5,83,141,307,367
containment,1000,381,0.00161328,[0.001,0.01),8,1564,592,0.378517,592,0,0,2,172,195,74,29,500,353,0,0,2,109,141,57,24,314
containment,1000,382,0.0219871,[0.01,0.1),8,9574,3915,0.40892,3915,0,0,27,1867,1893,877,462,533,233,0,0,1,155,271,205,98,37
containment,1000,383,0.0842872,[0.01,0.1),8,11150,4345,0.389686,4345,0,0,16,1890,2715,1095,445,644,183,0,0,0,83,300,219,136,79
containment,1000,384,0.000910592,[0,0.001),8,911,329,0.361142,329,0,0,1,54,96,30,9,392,329,0,0,1,54,96,30,9,392
containment,1000,385,1.79919e-05,[0,0.001),8,18,4,0.222222,4,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,14
containment,1000,386,0.00859115,[0.001,0.01),8,5500,2694,0.489818,2694,0,0,27,1026,868,283,92,510,336,0,0,2,159,266,127,48,62
containment,1000,387,0.252526,[0.1,0.5),8,12702,3947,0.310738,3947,0,0,6,1472,2821,1572,1557,1327,133,0,0,0,50,186,180,260,191
containment,1000,388,0.101002,[0.1,0.5),8,12290,4295,0.349471,4295,0,0,5,1818,3255,1457,723,737,193,0,0,0,73,276,233,146,79
containment,1000,389,0.0350493,[0.01,0.1),8,10433,4811,0.461133,4811,0,0,41,1866,2082,764,273,596,348,0,0,0,131,242,153,75,51
containment,1000,390,0.722501,[0.5,1.0],8,14957,2570,0.171826,2570,0,0,3,763,2948,2455,3188,3030,67,0,0,0,12,87,147,327,360
containment,1000,391,0.00189515,[0.001,0.01),8,1843,787,0.427021,787,0,0,9,233,242,62,9,501,380,0,0,4,135,173,46,7,255
containment,1000,392,0.252526,[0.1,0.5),8,12964,3915,0.30199,3915,0,0,5,1954,3432,1484,1135,1039,128,0,0,0,49,211,186,265,161
containment,1000,393,2.39893e-05,[0,0.001),8,24,6,0.25,6,0,0,0,0,1,0,0,17,6,0,0,0,0,1,0,0,17
containment,1000,394,0.0503175,[0.01,0.1),8,9589,4254,0.443633,4254,0,0,38,1714,1957,712,352,562,226,0,0,0,102,309,189,131,43
containment,1000,395,0.000919588,[0,0.001),8,920,410,0.445652,410,0,0,4,99,57,12,4,334,410,0,0,4,99,57,12,4,334
containment,1000,396,0.0842872,[0.01,0.1),8,10801,4555,0.42172,4555,0,0,17,1737,2455,1031,395,611,204,0,0,0,101,273,224,138,60
containment,1000,397,0.0252497,[0.01,0.1),8,8982,4056,0.45157,4056,0,0,0,1258,1824,807,462,575,277,0,0,0,82,248,188,155,50
containment,1000,398,0.0420222,[0.01,0.1),8,11331,4181,0.368988,4181,0,0,3,1491,2674,1311,1013,658,209,0,0,0,80,224,209,219,59
containment,1000,399,0.000121945,[0,0.001),8,122,33,0.270492,33,0,0,0,4,7,0,0,78,33,0,0,0,4,7,0,0,78
containment,1000,400,0.00317158,[0.001,0.01),8,2833,1241,0.438052,1241,0,0,9,422,391,191,77,502,323,0,0,1,138,196,135,55,152
containment,1000,401,0.0062592,[0.001,0.01),8,4306,2220,0.51556,2220,0,0,4,704,590,196,85,507,332,0,0,0,172,242,99,53,102
containment,1000,402,0.180685,[0.1,0.5),8,12831,3578,0.278856,3578,0,0,10,1844,3232,1856,1493,818,79,0,0,0,44,192,226,322,137
containment,1000,403,0.000278875,[0,0.001),8,279,120,0.430108,120,0,0,0,31,10,2,0,116,120,0,0,0,31,10,2,0,116
containment,1000,404,0.000135939,[0,0.001),8,136,36,0.264706,36,0,0,1,14,7,0,0,78,36,0,0,1,14,7,0,0,78
containment,1000,405,0.00102254,[0.001,0.01),8,1023,492,0.480938,492,0,0,10,107,65,8,4,337,479,0,0,10,105,64,8,4,330
containment,1000,406,0.120423,[0.1,0.5),8,13562,3583,0.264194,3583,0,0,6,1581,3332,2300,1797,963,118,0,0,0,53,215,230,262,122
containment,1000,407,0.00448299,[0.001,0.01),8,3862,2014,0.521491,2014,0,0,38,699,463,114,28,506,432,0,0,5,190,180,50,18,125
containment,1000,408,0.000260883,[0,0.001),8,261,96,0.367816,96,0,0,3,25,14,1,2,120,96,0,0,3,25,14,1,2,120
containment,1000,409,0.0898338,[0.01,0.1),8,10136,3541,0.349349,3541,0,0,6,1045,1914,1360,1581,689,132,0,0,0,49,172,247,310,90
containment,1000,410,0.722501,[0.5,1.0],8,14276,2895,0.202788,2895,0,0,3,746,2501,2262,3052,2817,58,0,0,0,5,65,135,349,388
containment,1000,411,0.0104253,[0.01,0.1),8,6271,3167,0.505023,3167,0,0,77,1267,935,240,73,512,369,0,0,2,215,252,85,26,51
containment,1000,412,0.000749664,[0,0.001),8,750,262,0.349333,262,0,0,0,45,73,18,4,348,262,0,0,0,45,73,18,4,348
containment,1000,413,0.240857,[0.1,0.5),8,14728,3001,0.203762,3001,0,0,8,1443,3670,2742,2446,1418,76,0,0,0,32,174,234,289,195
containment,1000,414,0.0146934,[0.01,0.1),8,7438,3665,0.49274,3665,0,0,22,1215,1333,501,177,525,334,0,0,0,144,276,138,67,41
containment,1000,415,0.126858,[0.1,0.5),8,10268,3992,0.388781,3992,0,0,10,1366,2167,1205,824,704,171,0,0,0,72,234,234,210,79
containment,1000,416,0.00311361,[0.001,0.01),8,2815,1309,0.465009,1309,0,0,7,383,425,149,36,506,363,0,0,0,160,199,90,24,164
containment,1000,417,8.39624e-05,[0,0.001),8,84,25,0.297619,25,0,0,0,5,3,0,0,51,25,0,0,0,5,3,0,0,51
containment,1000,418,0.00837225,[0.001,0.01),8,5221,2635,0.504693,2635,0,0,5,915,754,304,91,517,351,0,0,0,175,225,129,47,73
containment,1000,419,0.722501,[0.5,1.0],8,13575,3558,0.262099,3558,0,0,12,1276,3302,2101,1747,1579,76,0,0,0,13,102,177,301,331
containment,1000,420,0.722501,[0.5,1.0],8,12653,3994,0.315656,3994,0,0,3,1192,2995,1817,1506,1146,107,0,0,0,17,116,192,313,255
containment,1000,421,0.00167725,[0.001,0.01),8,1645,783,0.475988,783,0,0,5,193,135,25,3,501,425,0,0,1,139,107,24,3,301
containment,1000,422,0.361036,[0.1,0.5),8,15344,2544,0.165798,2544,0,0,6,1025,3368,2967,3375,2059,92,0,0,0,20,125,170,322,271
containment,1000,423,0.252526,[0.1,0.5),8,14765,3381,0.228987,3381,0,0,11,1985,3933,2116,1933,1406,113,0,0,0,46,204,193,248,196
containment,1000,424,0.252526,[0.1,0.5),8,13234,4054,0.306332,4054,0,0,2,1538,2981,1714,1635,1310,150,0,0,0,50,179,175,275,171
containment,1000,425,0.00518468,[0.001,0.01),8,4370,1641,0.375515,1641,0,0,12,650,833,399,329,506,254,0,0,1,130,250,144,133,88
containment,1000,426,0.168734,[0.1,0.5),8,14451,3532,0.244412,3532,0,0,7,2048,4094,2234,1484,1052,139,0,0,0,56,249,215,221,120
containment,1000,427,0.0297027,[0.01,0.1),8,10580,4278,0.404348,4278,0,0,37,2203,2322,817,346,577,247,0,0,2,172,298,157,74,50
containment,1000,428,0.00639014,[0.001,0.01),8,4775,2269,0.475183,2269,0,0,14,796,843,254,86,513,329,0,0,1,174,269,108,43,76
containment,1000,429,0.0337289,[0.01,0.1),8,8822,3836,0.434822,3836,0,0,10,1305,1710,882,523,556,226,0,0,0,93,240,205,186,50
containment,1000,430,0.0175571,[0.01,0.1),8,7264,3420,0.470815,3420,0,0,49,1495,1326,353,99,522,272,0,0,0,197,307,133,46,45
containment,1000,431,3.09861e-05,[0,0.001),8,31,8,0.258065,8,0,0,0,2,0,0,0,21,8,0,0,0,2,0,0,0,21
containment,1000,432,0.017754,[0.01,0.1),8,8936,4072,0.455685,4072,0,0,25,1649,1798,624,223,545,334,0,0,0,147,280,125,70,44
containment,1000,433,0.000618723,[0,0.001),8,619,261,0.421648,261,0,0,2,47,42,8,6,253,261,0,0,2,47,42,8,6,253
containment,1000,434,0.0842872,[0.01,0.1),8,13706,4070,0.29695,4070,0,0,14,2132,3865,1945,890,790,167,0,0,0,101,270,224,172,66
containment,1000,435,0.02016,[0.01,0.1),8,7994,3655,0.457218,3655,0,0,6,1141,1579,690,362,561,263,0,0,1,111,254,177,138,56
containment,1000,436,0.0219871,[0.01,0.1),8,9192,3904,0.424717,3904,0,0,31,1799,1811,764,359,524,236,0,0,1,176,270,190,93,34
containment,1000,437,2.29897e-05,[0,0.001),8,23,5,0.217391,5,0,0,0,2,0,0,0,16,5,0,0,0,2,0,0,0,16
containment,1000,438,0.0587587,[0.01,0.1),8,11824,4676,0.395467,4676,0,0,25,2145,2764,1042,518,654,281,0,0,0,107,282,173,109,48
containment,1000,439,0.0587587,[0.01,0.1),8,10888,4561,0.418902,4561,0,0,33,2157,2320,867,330,620,282,0,0,0,130,271,167,109,41
containment,1000,440,0.00113149,[0.001,0.01),8,1131,476,0.420866,476,0,0,1,91,90,18,9,446,422,0,0,1,82,77,18,8,392
containment,1000,441,0.252526,[0.1,0.5),8,14840,3299,0.222305,3299,0,0,3,2055,4202,2233,1756,1292,133,0,0,0,52,235,185,241,154
containment,1000,442,0.00203309,[0.001,0.01),8,1992,967,0.485442,967,0,0,25,306,163,28,1,502,427,0,0,7,189,107,21,1,248
containment,1000,443,0.361036,[0.1,0.5),8,13708,3233,0.235848,3233,0,0,1,1188,3093,2170,2437,1586,103,0,0,0,21,147,155,333,241
containment,1000,444,0.00207307,[0.001,0.01),8,2009,1000,0.49776,1000,0,0,3,224,224,42,12,504,472,0,0,0,120,133,27,7,241
containment,1000,445,0.0100285,[0.01,0.1),8,6215,2848,0.458246,2848,0,0,45,1254,1131,320,104,513,304,0,0,2,195,274,118,45,62
containment,1000,446,0.0131201,[0.01,0.1),8,6488,3253,0.501387,3253,0,0,27,1109,1050,409,116,524,350,0,0,1,142,243,145,55,64
containment,1000,447,3.39848e-05,[0,0.001),8,34,6,0.176471,6,0,0,0,1,1,0,0,26,6,0,0,0,1,1,0,0,26
containment,1000,448,0.0516179,[0.01,0.1),8,10690,4032,0.377175,4032,0,0,6,1297,2240,1368,1085,662,182,0,0,0,67,212,231,232,76
containment,1000,449,0.00646011,[0.001,0.01),8,4710,2291,0.486412,2291,0,0,14,807,730,287,72,509,340,0,0,1,182,231,134,37,75
containment,1000,450,0.00457995,[0.001,0.01),8,3753,1837,0.489475,1837,0,0,10,593,583,163,62,505,362,0,0,0,156,244,84,37,117
containment,1000,451,0.0337289,[0.01,0.1),8,9945,3942,0.39638,3942,0,0,11,1280,2052,1179,855,626,243,0,0,2,78,216,207,178,76
containment,1000,452,0.722501,[0.5,1.0],8,15001,2377,0.158456,2377,0,0,1,729,2818,2660,3469,2947,70,0,0,0,11,70,142,320,387
containment,1000,453,3.09861e-05,[0,0.001),8,31,8,0.258065,8,0,0,0,1,0,0,0,22,8,0,0,0,1,0,0,0,22
containment,1000,454,0.00881805,[0.001,0.01),8,5833,2981,0.511058,2981,0,0,12,966,925,311,121,517,385,0,0,0,146,217,117,56,79
containment,1000,455,0.0801941,[0.01,0.1),8,11185,3923,0.350738,3923,0,0,9,1307,2531,1464,1192,759,182,0,0,0,50,212,217,224,115
containment,1000,456,0.00973064,[0.001,0.01),8,6171,2899,0.469778,2899,0,0,35,1095,1128,377,126,511,326,0,0,2,153,269,130,59,61
containment,1000,457,0.0100285,[0.01,0.1),8,6213,2855,0.45952,2855,0,0,40,1132,1135,404,119,528,313,0,0,2,174,258,128,52,73
containment,1000,458,0.168734,[0.1,0.5),8,15126,3252,0.214994,3252,0,0,8,1968,4258,2407,1948,1285,133,0,0,0,73,204,207,244,139
containment,1000,459,0.0145785,[0.01,0.1),8,7752,3181,0.410346,3181,0,0,32,1488,1544,646,345,516,234,0,0,0,155,275,181,114,41
containment,1000,460,0.0146934,[0.01,0.1),8,6766,3355,0.495862,3355,0,0,26,1273,1134,351,112,515,330,0,0,1,182,268,124,50,45
containment,1000,461,0.722501,[0.5,1.0],8,13693,2821,0.206018,2821,0,0,0,917,2781,2277,2639,2258,63,0,0,0,6,68,150,350,363
containment,1000,462,0.000332851,[0,0.001),8,333,123,0.369369,123,0,0,1,23,17,5,2,162,123,0,0,1,23,17,5,2,162
containment,1000,463,2.59884e-05,[0,0.001),8,26,6,0.230769,6,0,0,2,0,0,0,0,18,6,0,0,2,0,0,0,0,18
containment,1000,464,5.99731e-05,[0,0.001),8,60,14,0.233333,14,0,0,0,1,2,0,0,43,14,0,0,0,1,2,0,0,43
containment,1000,465,0.0196612,[0.01,0.1),8,9067,4039,0.445462,4039,0,0,29,1729,1836,699,183,552,310,0,0,0,158,268,156,55,53
containment,1000,466,0.0035704,[0.001,0.01),8,3078,1555,0.505198,1555,0,0,7,439,405,137,30,505,428,0,0,2,123,201,90,23,133
containment,1000,467,0.722501,[0.5,1.0],8,14996,1791,0.119432,1791,0,0,0,1066,3594,3134,3033,2378,91,0,0,0,14,118,223,266,288
containment,1000,468,0.722501,[0.5,1.0],8,16192,1281,0.0791131,1281,0,0,0,335,2010,3021,4822,4723,68,0,0,0,3,52,116,306,455
containment,1000,469,0.0264961,[0.01,0.1),8,9179,4141,0.451138,4141,0,0,5,1116,1852,850,638,577,287,0,0,0,100,257,159,156,41
containment,1000,470,0.722501,[0.5,1.0],8,14826,2487,0.167746,2487,0,0,4,898,2779,2566,3252,2840,63,0,0,0,6,68,128,330,405
containment,1000,471,0.0118807,[0.01,0.1),8,5990,3034,0.506511,3034,0,0,21,1169,897,274,81,514,325,0,0,0,203,263,115,44,50
containment,1000,472,0.0505384,[0.01,0.1),8,11969,4656,0.389005,4656,0,0,11,1620,2868,1303,835,676,207,0,0,0,99,249,183,191,71
containment,1000,473,0.000895599,[0,0.001),8,896,307,0.342634,307,0,0,2,64,61,33,9,420,307,0,0,2,64,61,33,9,420
containment,1000,474,0.00231196,[0.001,0.01),8,2172,826,0.380295,826,0,0,5,284,363,137,53,504,324,0,0,1,118,195,90,41,231
containment,1000,475,0.168734,[0.1,0.5),8,10543,4070,0.386038,4070,0,0,8,1593,2431,1053,670,718,150,0,0,0,67,259,226,218,80
containment,1000,476,0.722501,[0.5,1.0],8,13392,3372,0.251792,3372,0,0,0,904,2861,2063,2255,1937,63,0,0,0,9,85,159,329,355
containment,1000,477,0.0360648,[0.01,0.1),8,9250,3923,0.424108,3923,0,0,8,1218,1970,962,578,591,272,0,0,0,86,248,181,154,59
containment,1000,478,0.00972364,[0.001,0.01),8,5898,2392,0.405561,2392,0,0,15,981,1052,531,409,518,253,0,0,0,123,249,167,147,61
containment,1000,479,0.0587587,[0.01,0.1),8,10268,4333,0.421991,4333,0,0,37,2159,2109,715,299,616,287,0,0,0,124,252,175,103,59
containment,1000,480,0.0350493,[0.01,0.1),8,10945,4687,0.428232,4687,0,0,33,2101,2447,786,274,617,296,0,0,1,120,326,135,66,56
containment,1000,481,7.69655e-05,[0,0.001),8,77,19,0.246753,19,0,0,0,4,2,0,0,52,19,0,0,0,4,2,0,0,52
containment,1000,482,0.033525,[0.01,0.1),8,8356,3747,0.44842,3747,0,0,42,1564,1599,592,267,545,238,0,0,0,132,290,184,116,40
containment,1000,483,0.000136939,[0,0.001),8,137,42,0.306569,42,0,0,0,10,4,0,0,81,42,0,0,0,10,4,0,0,81
containment,1000,484,0.0035704,[0.001,0.01),8,3162,1517,0.47976,1517,0,0,9,480,456,164,34,502,411,0,0,2,151,196,81,23,136
containment,1000,485,0.0169344,[0.01,0.1),8,7818,3709,0.474418,3709,0,0,53,1405,1396,551,161,543,303,0,0,1,152,266,160,61,57
containment,1000,486,0.0126333,[0.01,0.1),8,6738,3481,0.516622,3481,0,0,16,992,1065,484,168,532,410,0,0,2,128,208,130,62,60
containment,1000,487,0.000394823,[0,0.001),8,395,140,0.35443,140,0,0,4,43,22,3,2,181,140,0,0,4,43,22,3,2,181
containment,1000,488,0.0264961,[0.01,0.1),8,9344,4055,0.433968,4055,0,0,5,1239,1997,840,642,566,280,0,0,0,86,267,151,164,52
containment,1000,489,0.000841623,[0,0.001),8,842,326,0.387173,326,0,0,4,62,60,13,7,370,326,0,0,4,62,60,13,7,370
containment,1000,490,0.0443231,[0.01,0.1),8,11263,4620,0.410193,4620,0,0,40,1996,2479,1049,441,638,238,0,0,0,114,294,181,122,51
containment,1000,491,7.5966e-05,[0,0.001),8,76,24,0.315789,24,0,0,1,4,2,0,0,45,24,0,0,1,4,2,0,0,45
containment,1000,492,1.59928e-05,[0,0.001),8,16,1,0.0625,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,15
containment,1000,493,0.180685,[0.1,0.5),8,12167,4017,0.330155,4017,0,0,10,1574,2823,1661,1305,777,102,0,0,0,42,206,225,314,111
containment,1000,494,0.722501,[0.5,1.0],8,13692,3109,0.227067,3109,0,0,3,1068,3085,2262,2270,1895,73,0,0,0,8,82,179,330,328
containment,1000,495,1.79919e-05,[0,0.001),8,18,6,0.333333,6,0,0,0,1,1,0,0,10,6,0,0,0,1,1,0,0,10
containment,1000,496,0.00189515,[0.001,0.01),8,1855,883,0.476011,883,0,0,5,206,182,58,17,504,423,0,0,2,115,122,44,15,279
containment,1000,497,0.000100955,[0,0.001),8,101,22,0.217822,22,0,0,0,8,3,0,0,68,22,0,0,0,8,3,0,0,68
containment,1000,498,0.00230297,[0.001,0.01),8,2205,963,0.436735,963,0,0,6,289,321,92,31,503,369,0,0,1,127,184,68,24,227
containment,1000,499,0.00231296,[0.001,0.01),8,2195,1199,0.546241,1199,0,0,10,269,175,30,7,505,477,0,0,0,143,121,25,6,228
containment,1000,500,0.000604729,[0,0.001),8,605,203,0.335537,203,0,0,0,29,46,15,4,308,203,0,0,0,29,46,15,4,308
containment,1000,501,0.0264961,[0.01,0.1),8,8084,3806,0.470807,3806,0,0,3,897,1532,683,573,590,340,0,0,0,66,231,144,162,57
containment,1000,502,0.00652408,[0.001,0.01),8,4944,2333,0.471885,2333,0,0,10,864,800,306,119,512,325,0,0,0,175,227,128,63,82
containment,1000,503,0.252526,[0.1,0.5),8,12273,3987,0.324859,3987,0,0,7,1862,2954,1392,1105,966,112,0,0,0,41,228,193,266,160
containment,1000,504,0.000794644,[0,0.001),8,795,247,0.310692,247,0,0,0,45,49,17,5,432,247,0,0,0,45,49,17,5,432
containment,1000,505,0.00308062,[0.001,0.01),8,2713,1358,0.500553,1358,0,0,6,376,325,112,30,506,432,0,0,1,145,175,68,22,157
containment,1000,506,0.00392624,[0.001,0.01),8,3210,1548,0.482243,1548,0,0,8,488,458,163,41,504,359,0,0,2,155,214,115,31,124
containment,1000,507,0.0315519,[0.01,0.1),8,8456,3574,0.422658,3574,0,0,13,1368,1740,725,493,543,198,0,0,0,95,276,203,193,35
containment,1000,508,0.000262882,[0,0.001),8,263,89,0.338403,89,0,0,0,25,15,5,2,127,89,0,0,0,25,15,5,2,127
containment,1000,509,0.00592834,[0.001,0.01),8,4652,2245,0.482588,2245,0,0,9,772,769,290,53,514,419,0,0,3,148,211,103,29,87
containment,1000,510,0.252526,[0.1,0.5),8,14523,3640,0.250637,3640,0,0,3,1883,3860,2029,1746,1362,109,0,0,0,44,222,214,245,166
containment,1000,511,0.0159958,[0.01,0.1),8,7741,3432,0.443354,3432,0,0,24,1447,1511,563,235,529,278,0,0,2,140,301,153,81,45
containment,1000,512,2.39893e-05,[0,0.001),8,24,8,0.333333,8,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,16
containment,1000,513,0.000168924,[0,0.001),8,169,59,0.349112,59,0,0,2,14,5,2,0,87,59,0,0,2,14,5,2,0,87
containment,1000,514,0.0118147,[0.01,0.1),8,6465,3097,0.479041,3097,0,0,36,1195,1130,380,105,522,308,0,0,3,169,280,143,47,50
containment,1000,515,0.722501,[0.5,1.0],8,13450,3250,0.241636,3250,0,0,0,1198,3162,2135,2033,1672,84,0,0,0,9,93,165,322,327
containment,1000,516,0.000570744,[0,0.001),8,571,181,0.316988,181,0,0,1,54,36,11,4,284,181,0,0,1,54,36,11,4,284
containment,1000,517,0.00522766,[0.001,0.01),8,3898,1963,0.503592,1963,0,0,42,635,560,143,47,508,368,0,0,3,173,240,85,37,94
containment,1000,518,0.00172223,[0.001,0.01),8,1699,868,0.510889,868,0,0,6,156,141,30,3,495,474,0,0,4,109,111,25,3,274
containment,1000,519,0.0297557,[0.01,0.1),8,9441,3596,0.380892,3596,0,0,5,1249,1992,1094,926,579,218,0,0,0,76,203,219,236,48
containment,1000,520,0.0196312,[0.01,0.1),8,8198,3966,0.483777,3966,0,0,13,1493,1477,528,182,539,359,0,0,0,151,256,124,64,46
containment,1000,521,0.0013494,[0.001,0.01),8,1315,432,0.328517,432,0,0,1,131,159,56,34,502,318,0,0,1,91,129,47,29,385
containment,1000,522,0.0229667,[0.01,0.1),8,8824,3642,0.412738,3642,0,0,14,1213,1738,922,741,554,236,0,0,0,92,239,197,179,57
containment,1000,523,0.0118147,[0.01,0.1),8,6047,2993,0.494956,2993,0,0,45,1180,984,279,54,512,281,0,0,2,198,320,126,28,45
containment,1000,524,1.9991e-05,[0,0.001),8,20,7,0.35,7,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,13
containment,1000,525,0.00574443,[0.001,0.01),8,4573,1896,0.414607,1896,0,0,20,708,817,409,211,512,292,0,0,2,142,223,147,95,99
containment,1000,526,0.361036,[0.1,0.5),8,14564,2945,0.202211,2945,0,0,2,1196,3235,2606,2881,1699,78,0,0,0,23,143,194,334,228
containment,1000,527,0.722501,[0.5,1.0],8,13510,3648,0.270022,3648,0,0,2,919,2902,2034,2126,1879,109,0,0,0,14,121,168,295,293
containment,1000,528,0.722501,[0.5,1.0],8,13661,3159,0.231242,3159,0,0,3,1141,2987,2138,2332,1901,56,0,0,0,9,92,164,330,349
containment,1000,529,0.361036,[0.1,0.5),8,13245,3731,0.281691,3731,0,0,9,993,2432,1907,2382,1791,135,0,0,0,31,99,140,294,301
containment,1000,530,0.000271878,[0,0.001),8,272,90,0.330882,90,0,0,0,26,12,1,1,142,90,0,0,0,26,12,1,1,142
containment,1000,531,0.361036,[0.1,0.5),8,15033,2889,0.192177,2889,0,0,0,1049,3262,2748,3161,1924,103,0,0,0,12,134,159,330,262
containment,1000,532,0.000367835,[0,0.001),8,368,111,0.30163,111,0,0,1,18,25,6,5,202,111,0,0,1,18,25,6,5,202
containment,1000,533,0.101002,[0.1,0.5),8,13815,3918,0.283605,3918,0,0,7,2166,3910,1921,1003,890,163,0,0,0,68,254,225,175,115
containment,1000,534,0.722501,[0.5,1.0],8,14785,2631,0.177951,2631,0,0,0,814,2737,2481,3136,2986,64,0,0,0,6,63,110,317,440
containment,1000,535,4.79785e-05,[0,0.001),8,48,13,0.270833,13,0,0,0,4,0,0,0,31,13,0,0,0,4,0,0,0,31
containment,1000,536,7.49664e-05,[0,0.001),8,75,20,0.266667,20,0,0,0,3,1,1,0,50,20,0,0,0,3,1,1,0,50
containment,1000,537,0.144289,[0.1,0.5),8,14058,3810,0.27102,3810,0,0,10,1452,3611,2306,1686,1183,156,0,0,0,54,214,218,207,151
containment,1000,538,0.000731672,[0,0.001),8,732,355,0.484973,355,0,0,1,58,41,8,1,268,355,0,0,1,58,41,8,1,268
containment,1000,539,0.00457295,[0.001,0.01),8,3874,1901,0.490707,1901,0,0,8,655,556,193,51,510,384,0,0,1,174,193,102,27,119
containment,1000,540,0.0145785,[0.01,0.1),8,7718,3186,0.412801,3186,0,0,38,1243,1532,751,442,526,245,0,0,0,120,275,190,129,41
containment,1000,541,0.252526,[0.1,0.5),8,12391,3645,0.294165,3645,0,0,8,1696,3026,1592,1351,1073,116,0,0,0,52,189,210,277,156
containment,1000,542,0.00595433,[0.001,0.01),8,4483,2152,0.480036,2152,0,0,17,709,686,280,130,509,372,0,0,2,127,209,124,59,107
containment,1000,543,0.00180419,[0.001,0.01),8,1770,853,0.481921,853,0,0,8,216,151,35,5,502,426,0,0,3,142,112,27,5,285
containment,1000,544,0.0505384,[0.01,0.1),8,9824,4319,0.439638,4319,0,0,8,1297,2021,921,618,640,256,0,0,0,103,222,170,177,72
containment,1000,545,0.168734,[0.1,0.5),8,13929,3618,0.259746,3618,0,0,6,1711,3672,2132,1664,1126,156,0,0,0,57,219,207,227,134
containment,1000,546,4.89781e-05,[0,0.001),8,49,9,0.183673,9,0,0,0,1,2,1,0,36,9,0,0,0,1,2,1,0,36
containment,1000,547,0.0115588,[0.01,0.1),8,6541,3051,0.466442,3051,0,0,60,1329,1161,309,112,519,311,0,0,2,187,290,103,63,44
containment,1000,548,0.000103953,[0,0.001),8,104,26,0.25,26,0,0,0,4,0,0,0,74,26,0,0,0,4,0,0,0,74
containment,1000,549,0.0385487,[0.01,0.1),8,8307,3849,0.463344,3849,0,0,3,1238,1608,614,452,543,226,0,0,0,77,244,208,203,42
containment,1000,550,4.19812e-05,[0,0.001),8,42,9,0.214286,9,0,0,0,1,2,0,0,30,9,0,0,0,1,2,0,0,30
containment,1000,551,0.000898597,[0,0.001),8,899,361,0.401557,361,0,0,1,67,63,13,8,386,361,0,0,1,67,63,13,8,386
containment,1000,552,0.252526,[0.1,0.5),8,12705,3791,0.298386,3791,0,0,15,1570,3127,1709,1347,1146,111,0,0,0,39,205,232,245,168
containment,1000,553,0.000344846,[0,0.001),8,345,141,0.408696,141,0,0,6,48,9,1,0,140,141,0,0,6,48,9,1,0,140
containment,1000,554,0.252526,[0.1,0.5),8,13339,3896,0.292076,3896,0,0,1,1900,3415,1668,1350,1109,124,0,0,0,35,195,201,288,157
containment,1000,555,0.000697687,[0,0.001),8,698,223,0.319484,223,0,0,0,38,41,24,3,369,223,0,0,0,38,41,24,3,369
containment,1000,556,0.00584038,[0.001,0.01),8,4349,2088,0.48011,2088,0,0,8,744,677,243,73,516,339,0,0,0,188,241,104,41,87
containment,1000,557,0.0240912,[0.01,0.1),8,7753,3712,0.478782,3712,0,0,6,1190,1612,526,164,543,299,0,0,0,113,287,165,77,59
containment,1000,558,0.00219002,[0.001,0.01),8,2057,826,0.401556,826,0,0,5,272,285,123,42,504,355,0,0,0,131,163,89,32,230
containment,1000,559,0.00382329,[0.001,0.01),8,3301,1353,0.409876,1353,0,0,10,532,622,194,81,509,306,0,0,1,154,247,106,57,129
