filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
equality,1000,197,0.00359739,[0.001,0.01),0,2887,2887,1,2887,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,198,0.00976562,[0.001,0.01),0,3457,3457,1,3457,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,199,0.00019991,[0,0.001),0,199,199,1,199,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0
equality,1000,200,0.0170284,[0.01,0.1),0,4723,4723,1,4723,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,201,0.0400371,[0.01,0.1),0,5607,5607,1,5607,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,202,1.89915e-05,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
equality,1000,203,0.00236994,[0.001,0.01),0,2014,2014,1,2014,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,204,0.0741018,[0.01,0.1),0,4722,4722,1,4722,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,205,0.0121426,[0.01,0.1),0,4296,4296,1,4296,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,206,0.00125844,[0.001,0.01),0,1253,1253,1,1253,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,207,1.59928e-05,[0,0.001),0,16,16,1,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
equality,1000,208,5.09772e-05,[0,0.001),0,51,51,1,51,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
equality,1000,209,0.000505773,[0,0.001),0,506,506,1,506,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0
equality,1000,210,0.000922587,[0,0.001),0,922,922,1,922,0,0,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0
equality,1000,211,0.000940579,[0,0.001),0,941,941,1,941,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0
equality,1000,212,0.0741018,[0.01,0.1),0,6489,6489,1,6489,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,213,9.39579e-05,[0,0.001),0,94,94,1,94,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
equality,1000,214,0.00364837,[0.001,0.01),0,2387,2387,1,2387,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,215,0.00125944,[0.001,0.01),0,1248,1248,1,1248,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,216,1.9991e-05,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
equality,1000,217,0.0042321,[0.001,0.01),0,2986,2986,1,2986,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,218,0.0741018,[0.01,0.1),0,5182,5182,1,5182,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,219,0.0121426,[0.01,0.1),0,2762,2762,1,2762,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,220,0.0400371,[0.01,0.1),0,4709,4709,1,4709,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,221,2.99866e-05,[0,0.001),0,30,30,1,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
equality,1000,222,0.00217503,[0.001,0.01),0,1899,1899,1,1899,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,223,0.0741018,[0.01,0.1),0,5484,5484,1,5484,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,224,0.00159928,[0.001,0.01),0,1521,1521,1,1521,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,225,2.99866e-05,[0,0.001),0,30,30,1,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
equality,1000,226,0.000484783,[0,0.001),0,485,485,1,485,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0
equality,1000,227,0.000874608,[0,0.001),0,875,875,1,875,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0
equality,1000,228,0.000922587,[0,0.001),0,923,923,1,923,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0
equality,1000,229,0.00972564,[0.001,0.01),0,3773,3773,1,3773,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,230,0.00137438,[0.001,0.01),0,1327,1327,1,1327,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,231,0.0741018,[0.01,0.1),0,5882,5882,1,5882,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,232,0.000128942,[0,0.001),0,129,129,1,129,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0
equality,1000,233,0.000720677,[0,0.001),0,717,717,1,717,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0
equality,1000,234,8.09637e-05,[0,0.001),0,81,81,1,81,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
equality,1000,235,0.0741018,[0.01,0.1),0,5354,5354,1,5354,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,236,2.39893e-05,[0,0.001),0,24,24,1,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
equality,1000,237,0.0741018,[0.01,0.1),0,4755,4755,1,4755,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,238,0.0741018,[0.01,0.1),0,3825,3825,1,3825,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,239,0.0170284,[0.01,0.1),0,3453,3453,1,3453,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,240,0.0227388,[0.01,0.1),0,4524,4524,1,4524,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,241,0.00359739,[0.001,0.01),0,2556,2556,1,2556,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,242,0.00207207,[0.001,0.01),0,1850,1850,1,1850,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,243,0.0002229,[0,0.001),0,223,223,1,223,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0
equality,1000,244,0.00488181,[0.001,0.01),0,3052,3052,1,3052,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,245,0.00844921,[0.001,0.01),0,3789,3789,1,3789,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,246,0.00118447,[0.001,0.01),0,1177,1177,1,1177,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,247,0.00445301,[0.001,0.01),0,2646,2646,1,2646,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,248,1.19946e-05,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
equality,1000,249,0.0400371,[0.01,0.1),0,5751,5751,1,5751,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,250,0.00103254,[0.001,0.01),0,1029,1029,1,1029,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,251,0.00488181,[0.001,0.01),0,3374,3374,1,3374,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,252,0.00217503,[0.001,0.01),0,1942,1942,1,1942,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,253,0.00381129,[0.001,0.01),0,2621,2621,1,2621,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,254,0.00175022,[0.001,0.01),0,1687,1687,1,1687,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,255,0.000176921,[0,0.001),0,177,177,1,177,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0
equality,1000,256,0.0400371,[0.01,0.1),0,5332,5332,1,5332,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,257,0.0160628,[0.01,0.1),0,5474,5474,1,5474,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,258,0.00013294,[0,0.001),0,133,133,1,133,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0
equality,1000,259,0.000108951,[0,0.001),0,109,109,1,109,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
equality,1000,260,0.0400371,[0.01,0.1),0,4732,4732,1,4732,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,261,0.0160628,[0.01,0.1),0,4327,4327,1,4327,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,262,0.000107952,[0,0.001),0,108,108,1,108,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0
equality,1000,263,0.000426809,[0,0.001),0,425,425,1,425,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0
equality,1000,264,2.09906e-05,[0,0.001),0,21,21,1,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
equality,1000,265,0.00254286,[0.001,0.01),0,2209,2209,1,2209,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,266,0.0741018,[0.01,0.1),0,4970,4970,1,4970,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,267,0.00253187,[0.001,0.01),0,2155,2155,1,2155,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,268,0.0741018,[0.01,0.1),0,4302,4302,1,4302,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,269,4.6979e-05,[0,0.001),0,47,47,1,47,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
equality,1000,270,0.000638714,[0,0.001),0,639,639,1,639,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0
equality,1000,271,0.0741018,[0.01,0.1),0,5954,5954,1,5954,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,272,0.000231896,[0,0.001),0,232,232,1,232,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0
equality,1000,273,0.000100955,[0,0.001),0,101,101,1,101,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
equality,1000,274,9.29584e-05,[0,0.001),0,93,93,1,93,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
equality,1000,275,0.000359839,[0,0.001),0,360,360,1,360,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0
equality,1000,276,0.00149833,[0.001,0.01),0,1457,1457,1,1457,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,277,0.00304664,[0.001,0.01),0,2658,2658,1,2658,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,278,0.0400371,[0.01,0.1),0,5891,5891,1,5891,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,279,0.00120446,[0.001,0.01),0,1201,1201,1,1201,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,280,0.00173822,[0.001,0.01),0,1665,1665,1,1665,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,281,0.000184917,[0,0.001),0,185,185,1,185,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0
equality,1000,282,0.00165926,[0.001,0.01),0,1598,1598,1,1598,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,283,0.0400371,[0.01,0.1),0,5203,5203,1,5203,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,284,0.00341447,[0.001,0.01),0,2551,2551,1,2551,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,285,0.000231896,[0,0.001),0,232,232,1,232,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0
equality,1000,286,0.00302464,[0.001,0.01),0,2122,2122,1,2122,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,287,6.39713e-05,[0,0.001),0,64,64,1,64,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
equality,1000,288,0.00488181,[0.001,0.01),0,2948,2948,1,2948,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,289,0.000751663,[0,0.001),0,751,751,1,751,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0
equality,1000,290,9.99552e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
equality,1000,291,0.0741018,[0.01,0.1),0,6036,6036,1,6036,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,292,1.09951e-05,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
equality,1000,293,0.00359739,[0.001,0.01),0,2579,2579,1,2579,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,294,0.000818633,[0,0.001),0,818,818,1,818,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0
equality,1000,295,7.99642e-05,[0,0.001),0,80,80,1,80,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
equality,1000,296,0.0400371,[0.01,0.1),0,5801,5801,1,5801,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,297,6.697e-05,[0,0.001),0,67,67,1,67,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
equality,1000,298,0.00286572,[0.001,0.01),0,2456,2456,1,2456,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,299,0.0741018,[0.01,0.1),0,5733,5733,1,5733,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,300,0.00040182,[0,0.001),0,402,402,1,402,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0
equality,1000,301,0.000104953,[0,0.001),0,105,105,1,105,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
equality,1000,302,0.000693689,[0,0.001),0,694,694,1,694,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0
equality,1000,303,0.00364837,[0.001,0.01),0,2340,2340,1,2340,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,304,0.000726674,[0,0.001),0,725,725,1,725,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0
equality,1000,305,0.00075866,[0,0.001),0,759,759,1,759,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0
equality,1000,306,0.00189015,[0.001,0.01),0,1725,1725,1,1725,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,307,0.0400371,[0.01,0.1),0,5766,5766,1,5766,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,308,0.00359739,[0.001,0.01),0,2862,2862,1,2862,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,309,0.000638714,[0,0.001),0,638,638,1,638,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0
equality,1000,310,0.000274877,[0,0.001),0,275,275,1,275,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0
equality,1000,311,0.0741018,[0.01,0.1),0,3974,3974,1,3974,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,312,0.00184917,[0.001,0.01),0,1639,1639,1,1639,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,313,0.00976562,[0.001,0.01),0,3402,3402,1,3402,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,314,0.0170284,[0.01,0.1),0,3943,3943,1,3943,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,315,0.00217503,[0.001,0.01),0,1956,1956,1,1956,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,316,0.00532062,[0.001,0.01),0,2780,2780,1,2780,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,317,0.0160628,[0.01,0.1),0,3109,3109,1,3109,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,318,0.00972564,[0.001,0.01),0,3393,3393,1,3393,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,319,2.79875e-05,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
equality,1000,320,0.0013484,[0.001,0.01),0,1326,1326,1,1326,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,321,3.89825e-05,[0,0.001),0,39,39,1,39,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
equality,1000,322,0.000950574,[0,0.001),0,949,949,1,949,0,0,0,0,0,0,0,0,949,0,0,0,0,0,0,0,0
equality,1000,323,5.89736e-05,[0,0.001),0,59,59,1,59,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0
equality,1000,324,0.000599731,[0,0.001),0,600,600,1,600,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0
equality,1000,325,4.6979e-05,[0,0.001),0,47,47,1,47,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
equality,1000,326,0.00454596,[0.001,0.01),0,2524,2524,1,2524,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,327,0.00364837,[0.001,0.01),0,2802,2802,1,2802,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,328,0.00087161,[0,0.001),0,869,869,1,869,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0
equality,1000,329,8.59615e-05,[0,0.001),0,86,86,1,86,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
equality,1000,330,0.000375832,[0,0.001),0,375,375,1,375,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0
equality,1000,331,0.000278875,[0,0.001),0,279,279,1,279,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0
equality,1000,332,0.00532062,[0.001,0.01),0,2860,2860,1,2860,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,333,0.00195712,[0.001,0.01),0,1793,1793,1,1793,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,334,0.00104953,[0.001,0.01),0,1050,1050,1,1050,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,335,0.0002229,[0,0.001),0,223,223,1,223,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0
equality,1000,336,0.0741018,[0.01,0.1),0,3196,3196,1,3196,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,337,0.000411816,[0,0.001),0,412,412,1,412,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0
equality,1000,338,0.000103953,[0,0.001),0,103,103,1,103,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
equality,1000,339,0.00095957,[0,0.001),0,960,960,1,960,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0
equality,1000,340,0.0400371,[0.01,0.1),0,5001,5001,1,5001,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,341,0.00248389,[0.001,0.01),0,2274,2274,1,2274,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,342,0.000105953,[0,0.001),0,106,106,1,106,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
equality,1000,343,0.0741018,[0.01,0.1),0,6870,6870,1,6870,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,344,0.00314359,[0.001,0.01),0,2640,2640,1,2640,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,345,0.0741018,[0.01,0.1),0,5448,5448,1,5448,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,346,0.000280874,[0,0.001),0,280,280,1,280,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0
equality,1000,347,9.39579e-05,[0,0.001),0,94,94,1,94,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
equality,1000,348,0.0400371,[0.01,0.1),0,4416,4416,1,4416,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,349,0.00230597,[0.001,0.01),0,2050,2050,1,2050,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,350,0.0062492,[0.001,0.01),0,2519,2519,1,2519,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,351,0.00380729,[0.001,0.01),0,2603,2603,1,2603,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,352,0.0741018,[0.01,0.1),0,6682,6682,1,6682,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,353,0.00830228,[0.001,0.01),0,3164,3164,1,3164,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,354,1.19946e-05,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
equality,1000,355,0.00445301,[0.001,0.01),0,3248,3248,1,3248,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,356,0.0170284,[0.01,0.1),0,4595,4595,1,4595,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,357,0.00195712,[0.001,0.01),0,1796,1796,1,1796,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,358,0.0741018,[0.01,0.1),0,5452,5452,1,5452,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,359,7.39669e-05,[0,0.001),0,74,74,1,74,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
equality,1000,360,0.00381129,[0.001,0.01),0,2623,2623,1,2623,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,361,0.00972564,[0.001,0.01),0,4113,4113,1,4113,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,362,9.19588e-05,[0,0.001),0,92,92,1,92,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
equality,1000,363,0.00113249,[0.001,0.01),0,1130,1130,1,1130,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,364,0.0400371,[0.01,0.1),0,3624,3624,1,3624,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,365,0.0121156,[0.01,0.1),0,4976,4976,1,4976,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,366,0.0064631,[0.001,0.01),0,3737,3737,1,3737,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,367,0.0741018,[0.01,0.1),0,6149,6149,1,6149,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,368,9.99552e-05,[0,0.001),0,100,100,1,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
equality,1000,369,0.0400371,[0.01,0.1),0,6056,6056,1,6056,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,370,0.00286572,[0.001,0.01),0,2134,2134,1,2134,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,371,0.000145935,[0,0.001),0,146,146,1,146,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0
equality,1000,372,0.00972564,[0.001,0.01),0,3469,3469,1,3469,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,373,0.0026888,[0.001,0.01),0,2216,2216,1,2216,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,374,0.00454596,[0.001,0.01),0,2698,2698,1,2698,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,375,1.69924e-05,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
equality,1000,376,0.000375832,[0,0.001),0,375,375,1,375,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0
equality,1000,377,0.00101754,[0.001,0.01),0,1015,1015,1,1015,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,378,0.00674698,[0.001,0.01),0,2858,2858,1,2858,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,379,7.29673e-05,[0,0.001),0,73,73,1,73,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
equality,1000,380,1.29942e-05,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
equality,1000,381,8.19633e-05,[0,0.001),0,82,82,1,82,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
equality,1000,382,0.0042321,[0.001,0.01),0,3042,3042,1,3042,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,383,0.000922587,[0,0.001),0,923,923,1,923,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0
equality,1000,384,1.79919e-05,[0,0.001),0,18,18,1,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
equality,1000,385,0.00302464,[0.001,0.01),0,2572,2572,1,2572,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,386,0.0741018,[0.01,0.1),0,3784,3784,1,3784,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,387,0.00264482,[0.001,0.01),0,2271,2271,1,2271,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,388,7.79651e-05,[0,0.001),0,78,78,1,78,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
equality,1000,389,0.00976562,[0.001,0.01),0,4061,4061,1,4061,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,390,0.00248389,[0.001,0.01),0,2107,2107,1,2107,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,391,0.0160628,[0.01,0.1),0,4871,4871,1,4871,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,392,0.000409816,[0,0.001),0,410,410,1,410,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0
equality,1000,393,1.09951e-05,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
equality,1000,394,0.0013284,[0.001,0.01),0,1306,1306,1,1306,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,395,0.0741018,[0.01,0.1),0,5035,5035,1,5035,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
equality,1000,396,0.0741018,[0.01,0.1),0,3831,3831,1,3831,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0
