filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
containment,200,206,5.8e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,207,9e-06,[0,0.001),0,8,8,1,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
containment,200,208,9.8e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,209,6.2e-06,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
containment,200,210,1.62e-05,[0,0.001),8,80,33,0.4125,33,0,0,0,0,0,1,25,21,33,0,0,0,0,0,1,25,21
containment,200,211,6.8e-06,[0,0.001),0,34,34,1,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
containment,200,212,2.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,213,5.2e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
containment,200,214,5e-06,[0,0.001),0,25,25,1,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
containment,200,215,7e-06,[0,0.001),0,35,35,1,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
containment,200,216,1.18e-05,[0,0.001),8,45,34,0.755556,34,0,0,0,0,0,0,0,11,34,0,0,0,0,0,0,0,11
containment,200,217,4.62e-05,[0,0.001),8,218,109,0.5,109,0,0,0,0,0,4,26,79,100,0,0,0,0,0,3,23,74
containment,200,218,5e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
containment,200,219,2.5e-05,[0,0.001),8,113,88,0.778761,88,0,0,0,0,0,0,0,25,88,0,0,0,0,0,0,0,25
containment,200,220,2.56e-05,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
containment,200,221,0.0017682,[0.001,0.01),8,2238,372,0.16622,372,0,0,0,4,318,672,695,177,34,0,0,0,0,20,63,70,13
containment,200,222,6.94e-05,[0,0.001),8,288,177,0.614583,177,0,0,0,0,0,0,37,74,128,0,0,0,0,0,0,19,53
containment,200,223,4.4e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,224,4e-06,[0,0.001),0,3,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
containment,200,225,4.64e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,226,4.88e-05,[0,0.001),8,241,142,0.589212,142,0,0,0,0,1,1,22,75,115,0,0,0,0,1,1,22,61
containment,200,227,4.68e-05,[0,0.001),8,218,158,0.724771,158,0,0,0,0,0,0,0,60,144,0,0,0,0,0,0,0,56
containment,200,228,0.0002286,[0,0.001),8,660,209,0.316667,209,0,0,0,0,0,6,196,249,60,0,0,0,0,0,2,56,82
containment,200,229,3.6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,230,9e-05,[0,0.001),8,396,222,0.560606,222,0,0,0,0,0,6,61,107,125,0,0,0,0,0,5,24,46
containment,200,231,3e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,232,3e-06,[0,0.001),0,18,18,1,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
containment,200,233,3e-06,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
containment,200,234,3.4e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,235,5.4e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,236,7.4e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,237,1.82e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,238,2.6e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
containment,200,239,1.14e-05,[0,0.001),0,22,22,1,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
containment,200,240,7.4e-06,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
containment,200,241,1.92e-05,[0,0.001),0,2,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
containment,200,242,2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,243,7.6e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,244,6.2e-06,[0,0.001),0,15,15,1,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
containment,200,245,1.46e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,246,3.6e-06,[0,0.001),0,27,27,1,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
containment,200,247,0.000722,[0,0.001),8,465,237,0.509677,237,0,0,0,0,18,7,49,154,107,0,0,0,0,11,6,25,51
containment,200,248,6.8e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,249,3.18e-05,[0,0.001),8,126,95,0.753968,95,0,0,0,0,0,0,0,31,95,0,0,0,0,0,0,0,31
containment,200,250,4.8e-06,[0,0.001),8,18,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,11,7
containment,200,251,2.8e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
containment,200,252,1.6e-05,[0,0.001),0,27,27,1,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
containment,200,253,5.82e-05,[0,0.001),8,276,17,0.0615942,17,0,0,0,0,10,43,148,58,8,0,0,0,0,9,32,105,46
containment,200,254,7.8e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,255,6.2e-06,[0,0.001),0,24,24,1,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
containment,200,256,7.4e-06,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
containment,200,257,2.26e-05,[0,0.001),8,90,57,0.633333,57,0,0,0,0,0,0,13,20,57,0,0,0,0,0,0,13,20
containment,200,258,1.24e-05,[0,0.001),8,47,0,0,0,0,0,0,0,0,8,11,28,0,0,0,0,0,0,8,11,28
containment,200,259,7.2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,260,9.74e-05,[0,0.001),8,472,79,0.167373,79,0,0,0,12,44,72,150,115,26,0,0,0,7,12,32,64,59
containment,200,261,2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,262,6.3e-05,[0,0.001),8,306,145,0.473856,145,0,0,0,0,0,0,117,44,105,0,0,0,0,0,0,64,31
containment,200,263,3.08e-05,[0,0.001),8,148,42,0.283784,42,0,0,0,0,0,6,35,65,42,0,0,0,0,0,6,35,65
containment,200,264,2.8e-06,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
containment,200,265,8.6e-06,[0,0.001),0,42,42,1,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
containment,200,266,7.6e-06,[0,0.001),0,5,5,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
containment,200,267,5.2e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,268,5.2e-06,[0,0.001),8,25,1,0.04,1,0,0,0,0,0,5,5,14,1,0,0,0,0,0,5,5,14
containment,200,269,5.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,270,1.26e-05,[0,0.001),8,33,25,0.757576,25,0,0,0,0,3,0,1,4,25,0,0,0,0,3,0,1,4
containment,200,271,1.2e-05,[0,0.001),8,53,37,0.698113,37,0,0,0,0,0,0,0,16,37,0,0,0,0,0,0,0,16
containment,200,272,2.6e-06,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
containment,200,273,5.2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,274,7.6e-06,[0,0.001),0,27,27,1,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
containment,200,275,2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,276,2.18e-05,[0,0.001),8,94,63,0.670213,63,0,0,0,0,0,0,8,23,63,0,0,0,0,0,0,8,23
containment,200,277,0.0001092,[0,0.001),8,458,205,0.447598,205,0,0,0,0,0,29,151,73,106,0,0,0,0,0,9,46,39
containment,200,278,2.3e-05,[0,0.001),8,109,64,0.587156,64,0,0,0,0,0,9,19,17,64,0,0,0,0,0,9,19,17
containment,200,279,3.2e-06,[0,0.001),0,16,16,1,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
containment,200,280,1.02e-05,[0,0.001),8,45,14,0.311111,14,0,0,0,0,0,7,11,13,14,0,0,0,0,0,7,11,13
containment,200,281,3.48e-05,[0,0.001),8,170,116,0.682353,116,0,0,0,0,0,0,0,54,116,0,0,0,0,0,0,0,54
containment,200,282,2.44e-05,[0,0.001),8,81,28,0.345679,28,0,0,0,0,0,4,19,30,28,0,0,0,0,0,4,19,30
containment,200,283,8.4e-06,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
containment,200,284,1.06e-05,[0,0.001),0,20,20,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
containment,200,285,3.6e-06,[0,0.001),0,18,18,1,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
containment,200,286,2.2e-06,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
containment,200,287,6e-06,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
containment,200,288,3.4e-06,[0,0.001),0,23,23,1,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
containment,200,289,4.32e-05,[0,0.001),8,216,140,0.648148,140,0,0,0,0,0,0,20,56,131,0,0,0,0,0,0,16,53
containment,200,290,3.2e-06,[0,0.001),0,16,16,1,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
containment,200,291,3.4e-06,[0,0.001),0,3,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
containment,200,292,3.6e-06,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
containment,200,293,1.8e-05,[0,0.001),8,87,37,0.425287,37,0,0,0,0,8,28,3,11,37,0,0,0,0,8,28,3,11
containment,200,294,1.52e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,295,4.6e-06,[0,0.001),8,9,2,0.222222,2,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,2,5
containment,200,296,7.8e-06,[0,0.001),0,39,39,1,39,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
containment,200,297,1e-05,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,298,0.0003428,[0,0.001),8,554,305,0.550542,305,0,0,0,0,0,0,35,214,101,0,0,0,0,0,0,9,90
containment,200,299,6.8e-06,[0,0.001),0,14,14,1,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
containment,200,300,5e-06,[0,0.001),0,25,25,1,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
containment,200,301,6.1e-05,[0,0.001),8,303,93,0.306931,93,0,0,0,0,0,30,86,94,65,0,0,0,0,0,19,54,62
containment,200,302,2.2e-06,[0,0.001),0,23,23,1,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
containment,200,303,3.14e-05,[0,0.001),8,143,120,0.839161,120,0,0,0,0,0,0,0,23,120,0,0,0,0,0,0,0,23
containment,200,304,2.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,305,3.2e-06,[0,0.001),0,7,7,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
containment,200,306,5.6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,307,2.2e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,308,9.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,309,2.14e-05,[0,0.001),8,107,31,0.28972,31,0,0,0,0,2,13,42,19,31,0,0,0,0,2,13,42,19
containment,200,310,2.8e-06,[0,0.001),0,24,24,1,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
containment,200,311,5.2e-06,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
containment,200,312,2e-06,[0,0.001),0,8,8,1,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
containment,200,313,3.42e-05,[0,0.001),8,171,52,0.304094,52,0,0,0,0,3,37,59,20,52,0,0,0,0,3,37,59,20
containment,200,314,2.8e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,315,7.8e-06,[0,0.001),0,26,26,1,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
containment,200,316,3.4e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,317,3.8e-06,[0,0.001),0,19,19,1,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
containment,200,318,1.5e-05,[0,0.001),8,64,52,0.8125,52,0,0,0,0,0,0,0,12,52,0,0,0,0,0,0,0,12
containment,200,319,0.000187,[0,0.001),8,696,361,0.518678,361,0,0,0,0,0,68,182,85,111,0,0,0,0,0,16,48,25
containment,200,320,3.4e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,321,5.4e-06,[0,0.001),0,27,27,1,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
containment,200,322,4.6e-06,[0,0.001),0,3,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
containment,200,323,4.2e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,324,3.34e-05,[0,0.001),8,154,99,0.642857,99,0,0,0,0,0,10,29,16,99,0,0,0,0,0,10,29,16
containment,200,325,1.5e-05,[0,0.001),8,54,44,0.814815,44,0,0,0,0,0,0,1,9,44,0,0,0,0,0,0,1,9
containment,200,326,6.2e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,327,5.06e-05,[0,0.001),8,228,146,0.640351,146,0,0,0,0,0,14,16,52,131,0,0,0,0,0,12,16,41
containment,200,328,1.36e-05,[0,0.001),8,57,47,0.824561,47,0,0,0,0,0,0,0,10,47,0,0,0,0,0,0,0,10
containment,200,329,8.36e-05,[0,0.001),8,381,215,0.564304,215,0,0,0,0,0,7,50,109,109,0,0,0,0,0,3,31,57
containment,200,330,1.5e-05,[0,0.001),8,68,8,0.117647,8,0,0,0,0,0,0,27,33,8,0,0,0,0,0,0,27,33
containment,200,331,0.0001652,[0,0.001),8,475,252,0.530526,252,0,0,0,0,0,10,91,122,111,0,0,0,0,0,3,26,60
containment,200,332,1.4e-05,[0,0.001),8,69,46,0.666667,46,0,0,0,0,0,0,9,14,46,0,0,0,0,0,0,9,14
containment,200,333,1.32e-05,[0,0.001),8,65,37,0.569231,37,0,0,0,0,0,0,19,9,37,0,0,0,0,0,0,19,9
containment,200,334,1.38e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,335,1e-05,[0,0.001),8,48,12,0.25,12,0,0,0,0,0,0,17,19,12,0,0,0,0,0,0,17,19
containment,200,336,8e-06,[0,0.001),0,23,23,1,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
containment,200,337,9.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,338,0.000687,[0,0.001),8,1054,343,0.325427,343,0,0,0,0,2,39,416,254,91,0,0,0,0,0,2,61,46
containment,200,339,4.58e-05,[0,0.001),8,229,195,0.851528,195,0,0,0,0,0,0,15,19,175,0,0,0,0,0,0,8,17
containment,200,340,0.0001236,[0,0.001),8,372,154,0.413978,154,0,0,0,0,0,25,84,109,74,0,0,0,0,0,17,43,66
containment,200,341,0.0002946,[0,0.001),8,746,299,0.400804,299,0,0,0,0,1,27,165,254,88,0,0,0,0,0,4,42,66
containment,200,342,4e-06,[0,0.001),0,9,9,1,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
containment,200,343,4e-06,[0,0.001),0,15,15,1,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
containment,200,344,6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,345,5.2e-06,[0,0.001),8,10,4,0.4,4,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,1,5
containment,200,346,2.6e-06,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
containment,200,347,4.6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,348,9.2e-06,[0,0.001),8,26,15,0.576923,15,0,0,0,0,0,0,2,9,15,0,0,0,0,0,0,2,9
containment,200,349,2.4e-06,[0,0.001),0,12,12,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
containment,200,350,3.6e-06,[0,0.001),0,5,5,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
containment,200,351,8.94e-05,[0,0.001),8,320,249,0.778125,249,0,0,0,0,0,0,14,57,151,0,0,0,0,0,0,6,43
containment,200,352,4.8e-06,[0,0.001),0,5,5,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
containment,200,353,4.4e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,354,3.2e-06,[0,0.001),0,24,24,1,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
containment,200,355,8.24e-05,[0,0.001),8,336,201,0.598214,201,0,0,0,0,0,0,59,76,125,0,0,0,0,0,0,34,41
containment,200,356,1.2e-05,[0,0.001),0,9,9,1,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
containment,200,357,6.4e-06,[0,0.001),0,4,4,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
containment,200,358,9.32e-05,[0,0.001),8,316,142,0.449367,142,0,0,0,0,0,1,53,120,79,0,0,0,0,0,0,35,86
containment,200,359,7.2e-06,[0,0.001),0,27,27,1,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
containment,200,360,7.6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,361,2e-05,[0,0.001),8,80,52,0.65,52,0,0,0,0,0,0,8,20,52,0,0,0,0,0,0,8,20
containment,200,362,6.4e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,363,6.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,364,0.000149,[0,0.001),8,460,391,0.85,391,0,0,0,0,0,0,9,60,163,0,0,0,0,0,0,6,31
containment,200,365,6.6e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,366,2.8e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,367,0.0006328,[0,0.001),8,1136,423,0.372359,423,0,0,0,0,20,54,301,338,82,0,0,0,0,1,5,31,81
containment,200,368,1.06e-05,[0,0.001),0,53,53,1,53,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
containment,200,369,4.8e-06,[0,0.001),8,21,6,0.285714,6,0,0,0,0,0,5,1,9,6,0,0,0,0,0,5,1,9
containment,200,370,1.14e-05,[0,0.001),0,53,53,1,53,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
containment,200,371,2.04e-05,[0,0.001),8,98,69,0.704082,69,0,0,0,0,0,0,0,29,69,0,0,0,0,0,0,0,29
containment,200,372,1.08e-05,[0,0.001),8,37,8,0.216216,8,0,0,0,0,0,0,12,17,8,0,0,0,0,0,0,12,17
containment,200,373,5.4e-06,[0,0.001),0,6,6,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
containment,200,374,0.0001124,[0,0.001),8,369,312,0.845528,312,0,0,0,0,0,0,0,57,168,0,0,0,0,0,0,0,32
containment,200,375,1.6e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,376,3.96e-05,[0,0.001),8,183,138,0.754098,138,0,0,0,0,0,0,2,43,138,0,0,0,0,0,0,2,43
containment,200,377,2.86e-05,[0,0.001),8,135,46,0.340741,46,0,0,0,0,0,2,23,64,46,0,0,0,0,0,2,23,64
containment,200,378,8e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,379,3.34e-05,[0,0.001),8,159,117,0.735849,117,0,0,0,0,0,0,0,42,117,0,0,0,0,0,0,0,42
containment,200,380,2.86e-05,[0,0.001),8,137,94,0.686131,94,0,0,0,0,0,0,22,21,94,0,0,0,0,0,0,22,21
containment,200,381,1.5e-05,[0,0.001),8,73,22,0.30137,22,0,0,0,0,13,20,3,15,22,0,0,0,0,13,20,3,15
containment,200,382,1.02e-05,[0,0.001),0,22,22,1,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
containment,200,383,4.8e-06,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,384,9.4e-06,[0,0.001),8,39,12,0.307692,12,0,0,0,0,0,0,5,22,12,0,0,0,0,0,0,5,22
containment,200,385,3.2e-05,[0,0.001),8,139,99,0.71223,99,0,0,0,0,0,0,14,26,99,0,0,0,0,0,0,14,26
containment,200,386,4.2e-06,[0,0.001),0,28,28,1,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
containment,200,387,0.0033446,[0.001,0.01),8,658,289,0.43921,289,0,0,0,0,11,2,100,256,101,0,0,0,0,8,0,28,63
containment,200,388,2.6e-06,[0,0.001),0,3,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
containment,200,389,6.8e-06,[0,0.001),0,21,21,1,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
containment,200,390,2.2e-06,[0,0.001),0,11,11,1,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
containment,200,391,6.8e-06,[0,0.001),0,34,34,1,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
containment,200,392,0.0007746,[0,0.001),8,929,430,0.462863,430,0,0,0,0,43,54,263,139,139,0,0,0,0,4,4,30,23
containment,200,393,2.36e-05,[0,0.001),8,117,85,0.726496,85,0,0,0,0,0,0,5,27,85,0,0,0,0,0,0,5,27
containment,200,394,1.7e-05,[0,0.001),0,31,31,1,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
containment,200,395,5.84e-05,[0,0.001),8,286,206,0.72028,206,0,0,0,0,0,5,30,45,144,0,0,0,0,0,1,20,35
containment,200,396,1.88e-05,[0,0.001),8,72,49,0.680556,49,0,0,0,0,0,0,3,20,49,0,0,0,0,0,0,3,20
containment,200,397,8.6e-06,[0,0.001),0,7,7,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
containment,200,398,5.2e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,399,3.22e-05,[0,0.001),8,146,101,0.691781,101,0,0,0,0,0,0,0,45,101,0,0,0,0,0,0,0,45
containment,200,400,2.8e-06,[0,0.001),0,10,10,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
containment,200,401,9.8e-06,[0,0.001),0,7,7,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
containment,200,402,2.18e-05,[0,0.001),8,109,53,0.486239,53,0,0,0,0,0,0,41,15,53,0,0,0,0,0,0,41,15
containment,200,403,1.28e-05,[0,0.001),8,55,34,0.618182,34,0,0,0,0,0,0,6,15,34,0,0,0,0,0,0,6,15
containment,200,404,5.4e-06,[0,0.001),0,27,27,1,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
containment,200,405,3.2e-06,[0,0.001),0,16,16,1,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
containment,200,406,4.2e-06,[0,0.001),0,13,13,1,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
containment,200,407,4.6e-06,[0,0.001),0,23,23,1,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
containment,200,408,0.0020032,[0.001,0.01),8,1997,340,0.170255,340,0,0,0,0,9,235,1013,400,36,0,0,0,0,0,13,88,63
containment,200,409,1.82e-05,[0,0.001),0,32,32,1,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
containment,200,410,2.4e-06,[0,0.001),0,7,7,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
containment,200,411,9.8e-06,[0,0.001),0,17,17,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
containment,200,412,0.0008098,[0,0.001),8,1683,365,0.216875,365,0,0,0,0,73,351,722,172,53,0,0,0,0,2,35,84,26
containment,200,413,0.000115,[0,0.001),8,512,167,0.326172,167,0,0,0,0,2,28,157,158,56,0,0,0,0,0,7,64,73
containment,200,414,3.46e-05,[0,0.001),8,124,78,0.629032,78,0,0,0,0,0,0,15,31,78,0,0,0,0,0,0,15,31
